N: 10
J1/J2 START: 0.8
J1/J2 END: 1.4
datapoints: 50000
caculation time with 16 threads: 5485.58 seconds

J1/J2	Delta E in J2
1.07774	0.0266057
1.07775	0.026608
1.07776	0.0266104
1.07778	0.0266127
1.07779	0.026615
1.0778	0.0266173
1.07781	0.0266196
1.07782	0.026622
1.07784	0.0266243
1.07785	0.0266266
1.07786	0.0266289
1.07787	0.0266312
1.07788	0.0266336
1.0779	0.0266359
1.07791	0.0266382
1.07792	0.0266405
1.07793	0.0266428
1.07794	0.0266451
1.07796	0.0266475
1.07797	0.0266498
1.07798	0.0266521
1.07799	0.0266544
1.078	0.0266567
1.07802	0.026659
1.07803	0.0266613
1.07804	0.0266636
1.07805	0.0266659
1.07806	0.0266682
1.07808	0.0266706
1.07809	0.0266729
1.0781	0.0266752
1.07811	0.0266775
1.07812	0.0266798
1.07814	0.0266821
1.07815	0.0266844
1.07816	0.0266867
1.07817	0.026689
1.07818	0.0266913
1.0782	0.0266936
1.07821	0.0266959
1.07822	0.0266982
1.07823	0.0267005
1.07824	0.0267028
1.07826	0.0267051
1.07827	0.0267074
1.07828	0.0267097
1.07829	0.026712
1.0783	0.0267143
1.07832	0.0267166
1.07833	0.0267189
1.07834	0.0267212
1.07835	0.0267234
1.07836	0.0267257
1.07838	0.026728
1.07839	0.0267303
1.0784	0.0267326
1.07841	0.0267349
1.07842	0.0267372
1.07844	0.0267395
1.07845	0.0267418
1.07846	0.0267441
1.07847	0.0267463
1.07848	0.0267486
1.0785	0.0267509
1.07851	0.0267532
1.07852	0.0267555
1.07853	0.0267578
1.07854	0.0267601
1.07856	0.0267623
1.07857	0.0267646
1.07858	0.0267669
1.07859	0.0267692
1.0786	0.0267715
1.07862	0.0267737
1.07863	0.026776
1.07864	0.0267783
1.07865	0.0267806
1.07866	0.0267828
1.07868	0.0267851
1.07869	0.0267874
1.0787	0.0267897
1.07871	0.0267919
1.07872	0.0267942
1.07874	0.0267965
1.07875	0.0267988
1.07876	0.026801
1.07877	0.0268033
1.07878	0.0268056
1.0788	0.0268078
1.07881	0.0268101
1.07882	0.0268124
1.07883	0.0268147
1.07884	0.0268169
1.07886	0.0268192
1.07887	0.0268215
1.07888	0.0268237
1.07889	0.026826
1.0789	0.0268283
1.07892	0.0268305
1.07893	0.0268328
1.07894	0.026835
1.07895	0.0268373
1.07896	0.0268396
1.07898	0.0268418
1.07899	0.0268441
1.079	0.0268463
1.07901	0.0268486
1.07902	0.0268509
1.07904	0.0268531
1.07905	0.0268554
1.07906	0.0268576
1.07907	0.0268599
1.07908	0.0268621
1.0791	0.0268644
1.07911	0.0268666
1.07912	0.0268689
1.07913	0.0268712
1.07914	0.0268734
1.07916	0.0268757
1.07917	0.0268779
1.07918	0.0268802
1.07919	0.0268824
1.0792	0.0268847
1.07922	0.0268869
1.07923	0.0268892
1.07924	0.0268914
1.07925	0.0268936
1.07926	0.0268959
1.07928	0.0268981
1.07929	0.0269004
1.0793	0.0269026
1.07931	0.0269049
1.07932	0.0269071
1.07934	0.0269093
1.07935	0.0269116
1.07936	0.0269138
1.07937	0.0269161
1.07938	0.0269183
1.0794	0.0269205
1.07941	0.0269228
1.07942	0.026925
1.07943	0.0269273
1.07944	0.0269295
1.07946	0.0269317
1.07947	0.026934
1.07948	0.0269362
1.07949	0.0269384
1.0795	0.0269407
1.07952	0.0269429
1.07953	0.0269451
1.07954	0.0269474
1.07955	0.0269496
1.07956	0.0269518
1.07958	0.0269541
1.07959	0.0269563
1.0796	0.0269585
1.07961	0.0269607
1.07962	0.026963
1.07964	0.0269652
1.07965	0.0269674
1.07966	0.0269696
1.07967	0.0269719
1.07968	0.0269741
1.0797	0.0269763
1.07971	0.0269785
1.07972	0.0269808
1.07973	0.026983
1.07974	0.0269852
1.07976	0.0269874
1.07977	0.0269896
1.07978	0.0269919
1.07979	0.0269941
1.0798	0.0269963
1.07982	0.0269985
1.07983	0.0270007
1.07984	0.0270029
1.07985	0.0270052
1.07986	0.0270074
1.07988	0.0270096
1.07989	0.0270118
1.0799	0.027014
1.07991	0.0270162
1.07992	0.0270184
1.07994	0.0270206
1.07995	0.0270229
1.07996	0.0270251
1.07997	0.0270273
1.07998	0.0270295
1.08	0.0270317
1.08001	0.0270339
1.08002	0.0270361
1.08003	0.0270383
1.08004	0.0270405
1.08006	0.0270427
1.08007	0.0270449
1.08008	0.0270471
1.08009	0.0270493
1.0801	0.0270515
1.08012	0.0270537
1.08013	0.0270559
1.08014	0.0270581
1.08015	0.0270603
1.08016	0.0270625
1.08018	0.0270647
1.08019	0.0270669
1.0802	0.0270691
1.08021	0.0270713
1.08022	0.0270735
1.08024	0.0270757
1.08025	0.0270779
1.08026	0.0270801
1.08027	0.0270823
1.08028	0.0270845
1.0803	0.0270867
1.08031	0.0270889
1.08032	0.027091
1.08033	0.0270932
1.08034	0.0270954
1.08036	0.0270976
1.08037	0.0270998
1.08038	0.027102
1.08039	0.0271042
1.0804	0.0271064
1.08042	0.0271085
1.08043	0.0271107
1.08044	0.0271129
1.08045	0.0271151
1.08046	0.0271173
1.08048	0.0271195
1.08049	0.0271216
1.0805	0.0271238
1.08051	0.027126
1.08052	0.0271282
1.08054	0.0271304
1.08055	0.0271325
1.08056	0.0271347
1.08057	0.0271369
1.08058	0.0271391
1.0806	0.0271413
1.08061	0.0271434
1.08062	0.0271456
1.08063	0.0271478
1.08064	0.0271499
1.08066	0.0271521
1.08067	0.0271543
1.08068	0.0271565
1.08069	0.0271586
1.0807	0.0271608
1.08072	0.027163
1.08073	0.0271651
1.08074	0.0271673
1.08075	0.0271695
1.08076	0.0271716
1.08078	0.0271738
1.08079	0.027176
1.0808	0.0271781
1.08081	0.0271803
1.08082	0.0271825
1.08084	0.0271846
1.08085	0.0271868
1.08086	0.027189
1.08087	0.0271911
1.08088	0.0271933
1.0809	0.0271954
1.08091	0.0271976
1.08092	0.0271998
1.08093	0.0272019
1.08094	0.0272041
1.08096	0.0272062
1.08097	0.0272084
1.08098	0.0272106
1.08099	0.0272127
1.081	0.0272149
1.08102	0.027217
1.08103	0.0272192
1.08104	0.0272213
1.08105	0.0272235
1.08106	0.0272256
1.08108	0.0272278
1.08109	0.0272299
1.0811	0.0272321
1.08111	0.0272342
1.08112	0.0272364
1.08114	0.0272385
1.08115	0.0272407
1.08116	0.0272428
1.08117	0.027245
1.08118	0.0272471
1.0812	0.0272492
1.08121	0.0272514
1.08122	0.0272535
1.08123	0.0272557
1.08124	0.0272578
1.08126	0.02726
1.08127	0.0272621
1.08128	0.0272642
1.08129	0.0272664
1.0813	0.0272685
1.08132	0.0272707
1.08133	0.0272728
1.08134	0.0272749
1.08135	0.0272771
1.08136	0.0272792
1.08138	0.0272813
1.08139	0.0272835
1.0814	0.0272856
1.08141	0.0272877
1.08142	0.0272899
1.08144	0.027292
1.08145	0.0272941
1.08146	0.0272963
1.08147	0.0272984
1.08148	0.0273005
1.0815	0.0273027
1.08151	0.0273048
1.08152	0.0273069
1.08153	0.027309
1.08154	0.0273112
1.08156	0.0273133
1.08157	0.0273154
1.08158	0.0273175
1.08159	0.0273197
1.0816	0.0273218
1.08162	0.0273239
1.08163	0.027326
1.08164	0.0273282
1.08165	0.0273303
1.08166	0.0273324
1.08168	0.0273345
1.08169	0.0273366
1.0817	0.0273388
1.08171	0.0273409
1.08172	0.027343
1.08174	0.0273451
1.08175	0.0273472
1.08176	0.0273493
1.08177	0.0273514
1.08178	0.0273536
1.0818	0.0273557
1.08181	0.0273578
1.08182	0.0273599
1.08183	0.027362
1.08184	0.0273641
1.08186	0.0273662
1.08187	0.0273683
1.08188	0.0273704
1.08189	0.0273726
1.0819	0.0273747
1.08192	0.0273768
1.08193	0.0273789
1.08194	0.027381
1.08195	0.0273831
1.08196	0.0273852
1.08198	0.0273873
1.08199	0.0273894
1.082	0.0273915
1.08201	0.0273936
1.08202	0.0273957
1.08204	0.0273978
1.08205	0.0273999
1.08206	0.027402
1.08207	0.0274041
1.08208	0.0274062
1.0821	0.0274083
1.08211	0.0274104
1.08212	0.0274125
1.08213	0.0274146
1.08214	0.0274167
1.08216	0.0274188
1.08217	0.0274209
1.08218	0.027423
1.08219	0.027425
1.0822	0.0274271
1.08222	0.0274292
1.08223	0.0274313
1.08224	0.0274334
1.08225	0.0274355
1.08226	0.0274376
1.08228	0.0274397
1.08229	0.0274418
1.0823	0.0274439
1.08231	0.0274459
1.08232	0.027448
1.08234	0.0274501
1.08235	0.0274522
1.08236	0.0274543
1.08237	0.0274564
1.08238	0.0274584
1.0824	0.0274605
1.08241	0.0274626
1.08242	0.0274647
1.08243	0.0274668
1.08244	0.0274688
1.08246	0.0274709
1.08247	0.027473
1.08248	0.0274751
1.08249	0.0274771
1.0825	0.0274792
1.08252	0.0274813
1.08253	0.0274834
1.08254	0.0274854
1.08255	0.0274875
1.08256	0.0274896
1.08258	0.0274917
1.08259	0.0274937
1.0826	0.0274958
1.08261	0.0274979
1.08262	0.0274999
1.08264	0.027502
1.08265	0.0275041
1.08266	0.0275062
1.08267	0.0275082
1.08268	0.0275103
1.0827	0.0275124
1.08271	0.0275144
1.08272	0.0275165
1.08273	0.0275185
1.08274	0.0275206
1.08276	0.0275227
1.08277	0.0275247
1.08278	0.0275268
1.08279	0.0275289
1.0828	0.0275309
1.08282	0.027533
1.08283	0.027535
1.08284	0.0275371
1.08285	0.0275391
1.08286	0.0275412
1.08288	0.0275433
1.08289	0.0275453
1.0829	0.0275474
1.08291	0.0275494
1.08292	0.0275515
1.08294	0.0275535
1.08295	0.0275556
1.08296	0.0275576
1.08297	0.0275597
1.08298	0.0275617
1.083	0.0275638
1.08301	0.0275658
1.08302	0.0275679
1.08303	0.0275699
1.08304	0.027572
1.08306	0.027574
1.08307	0.0275761
1.08308	0.0275781
1.08309	0.0275802
1.0831	0.0275822
1.08312	0.0275842
1.08313	0.0275863
1.08314	0.0275883
1.08315	0.0275904
1.08316	0.0275924
1.08318	0.0275945
1.08319	0.0275965
1.0832	0.0275985
1.08321	0.0276006
1.08322	0.0276026
1.08324	0.0276046
1.08325	0.0276067
1.08326	0.0276087
1.08327	0.0276108
1.08328	0.0276128
1.0833	0.0276148
1.08331	0.0276169
1.08332	0.0276189
1.08333	0.0276209
1.08334	0.027623
1.08336	0.027625
1.08337	0.027627
1.08338	0.027629
1.08339	0.0276311
1.0834	0.0276331
1.08342	0.0276351
1.08343	0.0276372
1.08344	0.0276392
1.08345	0.0276412
1.08346	0.0276432
1.08348	0.0276453
1.08349	0.0276473
1.0835	0.0276493
1.08351	0.0276513
1.08352	0.0276533
1.08354	0.0276554
1.08355	0.0276574
1.08356	0.0276594
1.08357	0.0276614
1.08358	0.0276634
1.0836	0.0276655
1.08361	0.0276675
1.08362	0.0276695
1.08363	0.0276715
1.08364	0.0276735
1.08366	0.0276755
1.08367	0.0276776
1.08368	0.0276796
1.08369	0.0276816
1.0837	0.0276836
1.08372	0.0276856
1.08373	0.0276876
1.08374	0.0276896
1.08375	0.0276916
1.08376	0.0276937
1.08378	0.0276957
1.08379	0.0276977
1.0838	0.0276997
1.08381	0.0277017
1.08382	0.0277037
1.08384	0.0277057
1.08385	0.0277077
1.08386	0.0277097
1.08387	0.0277117
1.08388	0.0277137
1.0839	0.0277157
1.08391	0.0277177
1.08392	0.0277197
1.08393	0.0277217
1.08394	0.0277237
1.08396	0.0277257
1.08397	0.0277277
1.08398	0.0277297
1.08399	0.0277317
1.084	0.0277337
1.08402	0.0277357
1.08403	0.0277377
1.08404	0.0277397
1.08405	0.0277417
1.08406	0.0277437
1.08408	0.0277457
1.08409	0.0277477
1.0841	0.0277496
1.08411	0.0277516
1.08412	0.0277536
1.08414	0.0277556
1.08415	0.0277576
1.08416	0.0277596
1.08417	0.0277616
1.08418	0.0277636
1.0842	0.0277656
1.08421	0.0277675
1.08422	0.0277695
1.08423	0.0277715
1.08424	0.0277735
1.08426	0.0277755
1.08427	0.0277775
1.08428	0.0277794
1.08429	0.0277814
1.0843	0.0277834
1.08432	0.0277854
1.08433	0.0277874
1.08434	0.0277893
1.08435	0.0277913
1.08436	0.0277933
1.08438	0.0277953
1.08439	0.0277973
1.0844	0.0277992
1.08441	0.0278012
1.08442	0.0278032
1.08444	0.0278051
1.08445	0.0278071
1.08446	0.0278091
1.08447	0.0278111
1.08448	0.027813
1.0845	0.027815
1.08451	0.027817
1.08452	0.0278189
1.08453	0.0278209
1.08454	0.0278229
1.08456	0.0278248
1.08457	0.0278268
1.08458	0.0278288
1.08459	0.0278307
1.0846	0.0278327
1.08462	0.0278347
1.08463	0.0278366
1.08464	0.0278386
1.08465	0.0278406
1.08466	0.0278425
1.08468	0.0278445
1.08469	0.0278464
1.0847	0.0278484
1.08471	0.0278504
1.08472	0.0278523
1.08474	0.0278543
1.08475	0.0278562
1.08476	0.0278582
1.08477	0.0278601
1.08478	0.0278621
1.0848	0.0278641
1.08481	0.027866
1.08482	0.027868
1.08483	0.0278699
1.08484	0.0278719
1.08486	0.0278738
1.08487	0.0278758
1.08488	0.0278777
1.08489	0.0278797
1.0849	0.0278816
1.08492	0.0278836
1.08493	0.0278855
1.08494	0.0278875
1.08495	0.0278894
1.08496	0.0278914
1.08498	0.0278933
1.08499	0.0278952
1.085	0.0278972
1.08501	0.0278991
1.08502	0.0279011
1.08504	0.027903
1.08505	0.027905
1.08506	0.0279069
1.08507	0.0279088
1.08508	0.0279108
1.0851	0.0279127
1.08511	0.0279146
1.08512	0.0279166
1.08513	0.0279185
1.08514	0.0279205
1.08516	0.0279224
1.08517	0.0279243
1.08518	0.0279263
1.08519	0.0279282
1.0852	0.0279301
1.08522	0.0279321
1.08523	0.027934
1.08524	0.0279359
1.08525	0.0279379
1.08526	0.0279398
1.08528	0.0279417
1.08529	0.0279436
1.0853	0.0279456
1.08531	0.0279475
1.08532	0.0279494
1.08534	0.0279513
1.08535	0.0279533
1.08536	0.0279552
1.08537	0.0279571
1.08538	0.027959
1.0854	0.027961
1.08541	0.0279629
1.08542	0.0279648
1.08543	0.0279667
1.08544	0.0279686
1.08546	0.0279706
1.08547	0.0279725
1.08548	0.0279744
1.08549	0.0279763
1.0855	0.0279782
1.08552	0.0279802
1.08553	0.0279821
1.08554	0.027984
1.08555	0.0279859
1.08556	0.0279878
1.08558	0.0279897
1.08559	0.0279916
1.0856	0.0279935
1.08561	0.0279955
1.08562	0.0279974
1.08564	0.0279993
1.08565	0.0280012
1.08566	0.0280031
1.08567	0.028005
1.08568	0.0280069
1.0857	0.0280088
1.08571	0.0280107
1.08572	0.0280126
1.08573	0.0280145
1.08574	0.0280164
1.08576	0.0280183
1.08577	0.0280202
1.08578	0.0280221
1.08579	0.028024
1.0858	0.0280259
1.08582	0.0280278
1.08583	0.0280297
1.08584	0.0280316
1.08585	0.0280335
1.08586	0.0280354
1.08588	0.0280373
1.08589	0.0280392
1.0859	0.0280411
1.08591	0.028043
1.08592	0.0280449
1.08594	0.0280468
1.08595	0.0280487
1.08596	0.0280506
1.08597	0.0280525
1.08598	0.0280544
1.086	0.0280563
1.08601	0.0280582
1.08602	0.0280601
1.08603	0.0280619
1.08604	0.0280638
1.08606	0.0280657
1.08607	0.0280676
1.08608	0.0280695
1.08609	0.0280714
1.0861	0.0280733
1.08612	0.0280751
1.08613	0.028077
1.08614	0.0280789
1.08615	0.0280808
1.08616	0.0280827
1.08618	0.0280846
1.08619	0.0280864
1.0862	0.0280883
1.08621	0.0280902
1.08622	0.0280921
1.08624	0.0280939
1.08625	0.0280958
1.08626	0.0280977
1.08627	0.0280996
1.08628	0.0281015
1.0863	0.0281033
1.08631	0.0281052
1.08632	0.0281071
1.08633	0.0281089
1.08634	0.0281108
1.08636	0.0281127
1.08637	0.0281146
1.08638	0.0281164
1.08639	0.0281183
1.0864	0.0281202
1.08642	0.028122
1.08643	0.0281239
1.08644	0.0281258
1.08645	0.0281276
1.08646	0.0281295
1.08648	0.0281314
1.08649	0.0281332
1.0865	0.0281351
1.08651	0.028137
1.08652	0.0281388
1.08654	0.0281407
1.08655	0.0281425
1.08656	0.0281444
1.08657	0.0281463
1.08658	0.0281481
1.0866	0.02815
1.08661	0.0281518
1.08662	0.0281537
1.08663	0.0281556
1.08664	0.0281574
1.08666	0.0281593
1.08667	0.0281611
1.08668	0.028163
1.08669	0.0281648
1.0867	0.0281667
1.08672	0.0281685
1.08673	0.0281704
1.08674	0.0281722
1.08675	0.0281741
1.08676	0.0281759
1.08678	0.0281778
1.08679	0.0281796
1.0868	0.0281815
1.08681	0.0281833
1.08682	0.0281852
1.08684	0.028187
1.08685	0.0281889
1.08686	0.0281907
1.08687	0.0281925
1.08688	0.0281944
1.0869	0.0281962
1.08691	0.0281981
1.08692	0.0281999
1.08693	0.0282018
1.08694	0.0282036
1.08696	0.0282054
1.08697	0.0282073
1.08698	0.0282091
1.08699	0.0282109
1.087	0.0282128
1.08702	0.0282146
1.08703	0.0282165
1.08704	0.0282183
1.08705	0.0282201
1.08706	0.028222
1.08708	0.0282238
1.08709	0.0282256
1.0871	0.0282275
1.08711	0.0282293
1.08712	0.0282311
1.08714	0.0282329
1.08715	0.0282348
1.08716	0.0282366
1.08717	0.0282384
1.08718	0.0282403
1.0872	0.0282421
1.08721	0.0282439
1.08722	0.0282457
1.08723	0.0282476
1.08724	0.0282494
1.08726	0.0282512
1.08727	0.028253
1.08728	0.0282548
1.08729	0.0282567
1.0873	0.0282585
1.08732	0.0282603
1.08733	0.0282621
1.08734	0.0282639
1.08735	0.0282658
1.08736	0.0282676
1.08738	0.0282694
1.08739	0.0282712
1.0874	0.028273
1.08741	0.0282748
1.08742	0.0282767
1.08744	0.0282785
1.08745	0.0282803
1.08746	0.0282821
1.08747	0.0282839
1.08748	0.0282857
1.0875	0.0282875
1.08751	0.0282893
1.08752	0.0282911
1.08753	0.028293
1.08754	0.0282948
1.08756	0.0282966
1.08757	0.0282984
1.08758	0.0283002
1.08759	0.028302
1.0876	0.0283038
1.08762	0.0283056
1.08763	0.0283074
1.08764	0.0283092
1.08765	0.028311
1.08766	0.0283128
1.08768	0.0283146
1.08769	0.0283164
1.0877	0.0283182
1.08771	0.02832
1.08772	0.0283218
1.08774	0.0283236
1.08775	0.0283254
1.08776	0.0283272
1.08777	0.028329
1.08778	0.0283308
1.0878	0.0283326
1.08781	0.0283344
1.08782	0.0283362
1.08783	0.028338
1.08784	0.0283397
1.08786	0.0283415
1.08787	0.0283433
1.08788	0.0283451
1.08789	0.0283469
1.0879	0.0283487
1.08792	0.0283505
1.08793	0.0283523
1.08794	0.0283541
1.08795	0.0283558
1.08796	0.0283576
1.08798	0.0283594
1.08799	0.0283612
1.088	0.028363
1.08801	0.0283648
1.08802	0.0283665
1.08804	0.0283683
1.08805	0.0283701
1.08806	0.0283719
1.08807	0.0283737
1.08808	0.0283754
1.0881	0.0283772
1.08811	0.028379
1.08812	0.0283808
1.08813	0.0283825
1.08814	0.0283843
1.08816	0.0283861
1.08817	0.0283879
1.08818	0.0283896
1.08819	0.0283914
1.0882	0.0283932
1.08822	0.028395
1.08823	0.0283967
1.08824	0.0283985
1.08825	0.0284003
1.08826	0.028402
1.08828	0.0284038
1.08829	0.0284056
1.0883	0.0284073
1.08831	0.0284091
1.08832	0.0284109
1.08834	0.0284126
1.08835	0.0284144
1.08836	0.0284162
1.08837	0.0284179
1.08838	0.0284197
1.0884	0.0284215
1.08841	0.0284232
1.08842	0.028425
1.08843	0.0284267
1.08844	0.0284285
1.08846	0.0284303
1.08847	0.028432
1.08848	0.0284338
1.08849	0.0284355
1.0885	0.0284373
1.08852	0.028439
1.08853	0.0284408
1.08854	0.0284425
1.08855	0.0284443
1.08856	0.0284461
1.08858	0.0284478
1.08859	0.0284496
1.0886	0.0284513
1.08861	0.0284531
1.08862	0.0284548
1.08864	0.0284566
1.08865	0.0284583
1.08866	0.0284601
1.08867	0.0284618
1.08868	0.0284635
1.0887	0.0284653
1.08871	0.028467
1.08872	0.0284688
1.08873	0.0284705
1.08874	0.0284723
1.08876	0.028474
1.08877	0.0284758
1.08878	0.0284775
1.08879	0.0284792
1.0888	0.028481
1.08882	0.0284827
1.08883	0.0284845
1.08884	0.0284862
1.08885	0.0284879
1.08886	0.0284897
1.08888	0.0284914
1.08889	0.0284931
1.0889	0.0284949
1.08891	0.0284966
1.08892	0.0284983
1.08894	0.0285001
1.08895	0.0285018
1.08896	0.0285035
1.08897	0.0285053
1.08898	0.028507
1.089	0.0285087
1.08901	0.0285105
1.08902	0.0285122
1.08903	0.0285139
1.08904	0.0285156
1.08906	0.0285174
1.08907	0.0285191
1.08908	0.0285208
1.08909	0.0285225
1.0891	0.0285243
1.08912	0.028526
1.08913	0.0285277
1.08914	0.0285294
1.08915	0.0285311
1.08916	0.0285329
1.08918	0.0285346
1.08919	0.0285363
1.0892	0.028538
1.08921	0.0285397
1.08922	0.0285415
1.08924	0.0285432
1.08925	0.0285449
1.08926	0.0285466
1.08927	0.0285483
1.08928	0.02855
1.0893	0.0285518
1.08931	0.0285535
1.08932	0.0285552
1.08933	0.0285569
1.08934	0.0285586
1.08936	0.0285603
1.08937	0.028562
1.08938	0.0285637
1.08939	0.0285654
1.0894	0.0285671
1.08942	0.0285688
1.08943	0.0285706
1.08944	0.0285723
1.08945	0.028574
1.08946	0.0285757
1.08948	0.0285774
1.08949	0.0285791
1.0895	0.0285808
1.08951	0.0285825
1.08952	0.0285842
1.08954	0.0285859
1.08955	0.0285876
1.08956	0.0285893
1.08957	0.028591
1.08958	0.0285927
1.0896	0.0285944
1.08961	0.0285961
1.08962	0.0285978
1.08963	0.0285995
1.08964	0.0286012
1.08966	0.0286029
1.08967	0.0286045
1.08968	0.0286062
1.08969	0.0286079
1.0897	0.0286096
1.08972	0.0286113
1.08973	0.028613
1.08974	0.0286147
1.08975	0.0286164
1.08976	0.0286181
1.08978	0.0286198
1.08979	0.0286214
1.0898	0.0286231
1.08981	0.0286248
1.08982	0.0286265
1.08984	0.0286282
1.08985	0.0286299
1.08986	0.0286315
1.08987	0.0286332
1.08988	0.0286349
1.0899	0.0286366
1.08991	0.0286383
1.08992	0.02864
1.08993	0.0286416
1.08994	0.0286433
1.08996	0.028645
1.08997	0.0286467
1.08998	0.0286483
1.08999	0.02865
1.09	0.0286517
1.09002	0.0286534
1.09003	0.028655
1.09004	0.0286567
1.09005	0.0286584
1.09006	0.0286601
1.09008	0.0286617
1.09009	0.0286634
1.0901	0.0286651
1.09011	0.0286667
1.09012	0.0286684
1.09014	0.0286701
1.09015	0.0286717
1.09016	0.0286734
1.09017	0.0286751
1.09018	0.0286767
1.0902	0.0286784
1.09021	0.0286801
1.09022	0.0286817
1.09023	0.0286834
1.09024	0.0286851
1.09026	0.0286867
1.09027	0.0286884
1.09028	0.02869
1.09029	0.0286917
1.0903	0.0286934
1.09032	0.028695
1.09033	0.0286967
1.09034	0.0286983
1.09035	0.0287
1.09036	0.0287016
1.09038	0.0287033
1.09039	0.0287049
1.0904	0.0287066
1.09041	0.0287083
1.09042	0.0287099
1.09044	0.0287116
1.09045	0.0287132
1.09046	0.0287149
1.09047	0.0287165
1.09048	0.0287182
1.0905	0.0287198
1.09051	0.0287215
1.09052	0.0287231
1.09053	0.0287247
1.09054	0.0287264
1.09056	0.028728
1.09057	0.0287297
1.09058	0.0287313
1.09059	0.028733
1.0906	0.0287346
1.09062	0.0287363
1.09063	0.0287379
1.09064	0.0287395
1.09065	0.0287412
1.09066	0.0287428
1.09068	0.0287445
1.09069	0.0287461
1.0907	0.0287477
1.09071	0.0287494
1.09072	0.028751
1.09074	0.0287526
1.09075	0.0287543
1.09076	0.0287559
1.09077	0.0287575
1.09078	0.0287592
1.0908	0.0287608
1.09081	0.0287624
1.09082	0.0287641
1.09083	0.0287657
1.09084	0.0287673
1.09086	0.028769
1.09087	0.0287706
1.09088	0.0287722
1.09089	0.0287738
1.0909	0.0287755
1.09092	0.0287771
1.09093	0.0287787
1.09094	0.0287803
1.09095	0.028782
1.09096	0.0287836
1.09098	0.0287852
1.09099	0.0287868
1.091	0.0287885
1.09101	0.0287901
1.09102	0.0287917
1.09104	0.0287933
1.09105	0.0287949
1.09106	0.0287965
1.09107	0.0287982
1.09108	0.0287998
1.0911	0.0288014
1.09111	0.028803
1.09112	0.0288046
1.09113	0.0288062
1.09114	0.0288079
1.09116	0.0288095
1.09117	0.0288111
1.09118	0.0288127
1.09119	0.0288143
1.0912	0.0288159
1.09122	0.0288175
1.09123	0.0288191
1.09124	0.0288207
1.09125	0.0288223
1.09126	0.028824
1.09128	0.0288256
1.09129	0.0288272
1.0913	0.0288288
1.09131	0.0288304
1.09132	0.028832
1.09134	0.0288336
1.09135	0.0288352
1.09136	0.0288368
1.09137	0.0288384
1.09138	0.02884
1.0914	0.0288416
1.09141	0.0288432
1.09142	0.0288448
1.09143	0.0288464
1.09144	0.028848
1.09146	0.0288496
1.09147	0.0288512
1.09148	0.0288528
1.09149	0.0288544
1.0915	0.028856
1.09152	0.0288575
1.09153	0.0288591
1.09154	0.0288607
1.09155	0.0288623
1.09156	0.0288639
1.09158	0.0288655
1.09159	0.0288671
1.0916	0.0288687
1.09161	0.0288703
1.09162	0.0288719
1.09164	0.0288734
1.09165	0.028875
1.09166	0.0288766
1.09167	0.0288782
1.09168	0.0288798
1.0917	0.0288814
1.09171	0.0288829
1.09172	0.0288845
1.09173	0.0288861
1.09174	0.0288877
1.09176	0.0288893
1.09177	0.0288908
1.09178	0.0288924
1.09179	0.028894
1.0918	0.0288956
1.09182	0.0288972
1.09183	0.0288987
1.09184	0.0289003
1.09185	0.0289019
1.09186	0.0289035
1.09188	0.028905
1.09189	0.0289066
1.0919	0.0289082
1.09191	0.0289097
1.09192	0.0289113
1.09194	0.0289129
1.09195	0.0289145
1.09196	0.028916
1.09197	0.0289176
1.09198	0.0289192
1.092	0.0289207
1.09201	0.0289223
1.09202	0.0289239
1.09203	0.0289254
1.09204	0.028927
1.09206	0.0289286
1.09207	0.0289301
1.09208	0.0289317
1.09209	0.0289332
1.0921	0.0289348
1.09212	0.0289364
1.09213	0.0289379
1.09214	0.0289395
1.09215	0.028941
1.09216	0.0289426
1.09218	0.0289442
1.09219	0.0289457
1.0922	0.0289473
1.09221	0.0289488
1.09222	0.0289504
1.09224	0.0289519
1.09225	0.0289535
1.09226	0.028955
1.09227	0.0289566
1.09228	0.0289581
1.0923	0.0289597
1.09231	0.0289612
1.09232	0.0289628
1.09233	0.0289643
1.09234	0.0289659
1.09236	0.0289674
1.09237	0.028969
1.09238	0.0289705
1.09239	0.0289721
1.0924	0.0289736
1.09242	0.0289752
1.09243	0.0289767
1.09244	0.0289782
1.09245	0.0289798
1.09246	0.0289813
1.09248	0.0289829
1.09249	0.0289844
1.0925	0.028986
1.09251	0.0289875
1.09252	0.028989
1.09254	0.0289906
1.09255	0.0289921
1.09256	0.0289936
1.09257	0.0289952
1.09258	0.0289967
1.0926	0.0289982
1.09261	0.0289998
1.09262	0.0290013
1.09263	0.0290028
1.09264	0.0290044
1.09266	0.0290059
1.09267	0.0290074
1.09268	0.029009
1.09269	0.0290105
1.0927	0.029012
1.09272	0.0290136
1.09273	0.0290151
1.09274	0.0290166
1.09275	0.0290181
1.09276	0.0290197
1.09278	0.0290212
1.09279	0.0290227
1.0928	0.0290242
